PROVINSI,KAB_KOTA,KECAMATAN,DESA_KELUR,JUMLAH_PEN,LUAS_WILAY,KEPADATAN,Latitude,Longitude
JAWA BARAT,GARUT,CISURUPAN,PANGAUBAN,2465.0,1.2,2049.0,-7.274145784001384,107.78216424989589
JAWA BARAT,BOGOR,DRAMAGA,SUKAWENING,8259.0,2.73,3026.0,-6.60066426915641,106.73616187981365
JAWA BARAT,BOGOR,DRAMAGA,PETIR,13763.0,4.61,2988.0,-6.6081482768854025,106.72334672718374
JAWA BARAT,BOGOR,DRAMAGA,PURWASARI,7116.0,2.19,3256.0,-6.621589868683773,106.71615495167325
JAWA BARAT,KUNINGAN,LURAGUNG,CIRAHAYU,3333.0,2.24,1486.0,-7.0111177692321025,108.61786371779301
JAWA BARAT,BOGOR,TAMANSARI,SINARGALIH,16074.0,1.86,8621.0,-6.635781351473912,106.77085994287984
JAWA BARAT,BOGOR,TAMANSARI,PASIREURIH,12987.0,3.09,4199.0,-6.635406620266774,106.76221225893175
JAWA BARAT,BOGOR,TAMANSARI,TAMANSARI,13141.0,15.88,828.0,-6.6781589422024314,106.74334868627452
JAWA BARAT,BOGOR,RANCA BUNGUR,BANTARSARI,6852.0,3.49,1961.0,-6.523795235927082,106.73606861315584
JAWA BARAT,BOGOR,TAMANSARI,SUKAJAYA,9259.0,4.19,2211.0,-6.642931680069659,106.73387033322707
JAWA BARAT,BOGOR,TAMANSARI,SUKAJADI,8572.0,4.56,1880.0,-6.648623088695696,106.72395848556845
JAWA BARAT,BOGOR,KLAPANUNGGAL,BOJONG,8528.0,7.53,1133.0,-6.450720503296485,106.99860522391425
JAWA BARAT,BOGOR,KLAPANUNGGAL,LULUT,14292.0,4.18,3420.0,-6.492464307546011,106.91538055677924
JAWA BARAT,BOGOR,KLAPANUNGGAL,CIKAHURIPAN,14100.0,5.65,2495.0,-6.454772457072595,106.97647944670501
JAWA BARAT,BOGOR,CISEENG,CISEENG,7165.0,2.07,3457.0,-6.449558303035835,106.6871292974093
JAWA BARAT,MAJALENGKA,TALAGA,CIBEUREUM,1845.0,1.62,1138.0,-7.0213866027469125,108.30209928326852
JAWA BARAT,BOGOR,RANCA BUNGUR,PASIRGAOK,8737.0,2.58,3385.0,-6.535829923635723,106.71885225032074
JAWA BARAT,BOGOR,CISEENG,BABAKAN,12983.0,4.61,2816.0,-6.465762091863176,106.69814729826335
JAWA BARAT,BOGOR,RANCA BUNGUR,RANCABUNGUR,10599.0,3.41,3109.0,-6.531789091034016,106.70290517489245
JAWA BARAT,BOGOR,CISEENG,KURIPAN,9534.0,5.38,1772.0,-6.421804726910371,106.6637658881693
JAWA BARAT,KUNINGAN,KRAMATMULYA,KRAMATMULYA,3469.0,1.38,2519.0,-6.932132878580291,108.49108773896168
JAWA BARAT,BOGOR,RANCA BUNGUR,MEKARSARI,6389.0,2.32,2750.0,-6.5133306720994835,106.69030890080245
JAWA BARAT,BOGOR,SUKAJAYA,CISARUA,2500.0,32.08,78.0,-6.67102479258618,106.46314021898247
JAWA BARAT,BOGOR,SUKAJAYA,SUKAJAYA,4725.0,4.85,975.0,-6.592735620347438,106.50227424043356
JAWA BARAT,BOGOR,SUKAJAYA,HARKAT JAYA,5707.0,3.73,1531.0,-6.606207655272474,106.51045480101956
JAWA BARAT,BOGOR,TANJUNGSARI,TANJUNGSARI,6264.0,5.26,1190.0,-6.623933913840504,107.1405250898936
JAWA BARAT,MAJALENGKA,TALAGA,CIKEUSAL,1749.0,3.06,572.0,-7.008624623211794,108.31022937690783
JAWA BARAT,BOGOR,TANJUNGSARI,TANJUNGRASA,5875.0,9.07,648.0,-6.577895984164821,107.13468394295158
JAWA BARAT,BOGOR,TANJUNGSARI,PASIR TANJUNG,3973.0,5.36,742.0,-6.600432156170767,107.1454821187678
JAWA BARAT,BOGOR,TANJUNGSARI,CIBADAK,5111.0,28.56,179.0,-6.622899632070096,107.10721340999956
JAWA BARAT,BOGOR,TAJURHALANG,TAJURHALANG,19265.0,6.0,3211.0,-6.47566117379292,106.76150657843438
JAWA BARAT,BOGOR,TANJUNGSARI,SIRNARASA,5424.0,23.37,232.0,-6.6497419348426865,107.12641115681586
JAWA BARAT,BOGOR,TAJURHALANG,CITAYAM,11033.0,3.86,2861.0,-6.443916818217057,106.75212741273431
JAWA BARAT,BOGOR,TAJURHALANG,NANGGERANG,8782.0,2.88,3050.0,-6.4653288728571106,106.77856031754082
JAWA BARAT,BOGOR,TAJURHALANG,SUKMAJAYA,9384.0,2.53,3706.0,-6.483658041243084,106.78132197474645
JAWA BARAT,BOGOR,TAJURHALANG,TONJONG,9843.0,4.51,2184.0,-6.487442060075127,106.7542848799812
JAWA BARAT,BOGOR,CIGOMBONG,CIGOMBONG,9442.0,1.14,8271.0,-6.745979531591086,106.80190542380284
JAWA BARAT,BOGOR,CIGOMBONG,CIBURUY,11458.0,2.11,5435.0,-6.734288525287047,106.8099614518449
JAWA BARAT,BOGOR,CIGOMBONG,SROGOL,6656.0,1.08,6161.0,-6.744971202927863,106.8211563180339
JAWA BARAT,MAJALENGKA,TALAGA,ARGASARI,3295.0,2.56,1289.0,-6.986823564494479,108.33803226332938
JAWA BARAT,BOGOR,CIGOMBONG,PASIRJAYA,7571.0,6.71,1129.0,-6.724576736586158,106.77239491005479
JAWA BARAT,BOGOR,LEUWISADENG,LEUWISADENG,11358.0,8.26,1375.0,-6.587235263212255,106.60213388972029
JAWA BARAT,BOGOR,LEUWISADENG,BABAKAN SADENG,8126.0,2.54,3202.0,-6.5721926863892355,106.58045510180399
JAWA BARAT,BOGOR,LEUWISADENG,SADENG KOLOT,10963.0,4.68,2342.0,-6.589976710769697,106.58766106769069
JAWA BARAT,BOGOR,LEUWISADENG,KALONG I,4582.0,3.77,1215.0,-6.555325209731214,106.56011354280152
JAWA BARAT,BOGOR,TENJOLAYA,TAPOS I,8799.0,10.72,821.0,-6.675183601722972,106.70510394389309
JAWA BARAT,BOGOR,TENJOLAYA,TAPOS II,7389.0,2.58,2865.0,-6.634368962340439,106.69289141178288
JAWA BARAT,BOGOR,TENJOLAYA,GUNUNG MULYA,6597.0,8.99,734.0,-6.6544258662915485,106.71258538146192
JAWA BARAT,SUKABUMI,PELABUHANRATU,TONJONG,6347.0,9.53,666.0,-7.006149379197214,106.61223724236673
JAWA BARAT,SUKABUMI,PELABUHANRATU,CITARIK,13849.0,10.37,1336.0,-6.993774735703914,106.58477245628434
JAWA BARAT,MAJALENGKA,TALAGA,CICANIR,1970.0,0.87,2273.0,-6.993722975125257,108.32277242329657
JAWA BARAT,SUKABUMI,PELABUHANRATU,CITEPUS,13549.0,16.45,824.0,-6.975614859971266,106.55316538709815
JAWA BARAT,SUKABUMI,PELABUHANRATU,PASIRSUREN,7302.0,9.19,795.0,-6.9779978700852645,106.61657676053139
JAWA BARAT,SUKABUMI,SIMPENAN,CIDADAP,16679.0,14.25,1171.0,-7.027839649578178,106.57915099940232
JAWA BARAT,KUNINGAN,DARMA,PANINGGARAN,1888.0,1.11,1699.0,-7.025365895494028,108.40033115988606
JAWA BARAT,SUKABUMI,SIMPENAN,CIHAUR,7505.0,33.55,224.0,-7.12667539243261,106.57103403706648
JAWA BARAT,SUKABUMI,SIMPENAN,CIBUNTU,4271.0,5.89,725.0,-7.026535566992066,106.61279625916109
JAWA BARAT,SUKABUMI,SIMPENAN,MEKARASIH,4099.0,24.79,165.0,-7.040888869579708,106.65141925243178
JAWA BARAT,SUKABUMI,SIMPENAN,SANGRAWAYANG,2737.0,25.15,109.0,-7.093115196647397,106.53573298250474
JAWA BARAT,SUKABUMI,CIKAKAK,CIKAKAK,6819.0,5.08,1343.0,-6.954305379150042,106.5002427369659
JAWA BARAT,SUKABUMI,CIKAKAK,CIMAJA,7082.0,7.48,946.0,-6.931156480392579,106.48877229361882
JAWA BARAT,SUKABUMI,CIKAKAK,RIDOGALIH,5828.0,7.73,754.0,-6.922429422250253,106.50717075516629
JAWA BARAT,SUKABUMI,CISAAT,SUKAMANTRI,8496.0,0.86,9917.0,-6.9174173587533385,106.89820979963288
JAWA BARAT,SUKABUMI,BANTARGADUNG,BANTARGADUNG,10389.0,13.95,745.0,-6.984554424956984,106.67262707233814
JAWA BARAT,SUKABUMI,BANTARGADUNG,MANGUNJAYA,2961.0,9.73,304.0,-6.960580004658096,106.69065153512811
JAWA BARAT,SUKABUMI,CICURUG,BANGBAYANG,6603.0,1.32,4992.0,-6.781232784912077,106.77463439635079
JAWA BARAT,SUKABUMI,BANTARGADUNG,LIMUSNUNGGAL,5764.0,16.46,350.0,-6.955038519168082,106.63902943817183
JAWA BARAT,SUKABUMI,BANTARGADUNG,BANTARGEBANG,3595.0,6.05,594.0,-7.013504665528371,106.66255535196946
JAWA BARAT,SUKABUMI,CISOLOK,CIKELAT,5383.0,9.02,596.0,-6.899580680312466,106.46168844134269
JAWA BARAT,SUKABUMI,CISOLOK,PASIR BARU,7750.0,12.42,624.0,-6.955445628688998,106.410294951609
JAWA BARAT,SUKABUMI,CISOLOK,CIKAHURIPAN,7062.0,6.85,1031.0,-6.942699628723807,106.43807327229861
JAWA BARAT,SUKABUMI,CISOLOK,SIRNARESMI,4942.0,43.2,114.0,-6.808722241812114,106.49786204142067
JAWA BARAT,SUKABUMI,CIKIDANG,GUNUNGMALANG,4313.0,11.46,376.0,-6.8596206597203855,106.62535979874166
JAWA BARAT,SUKABUMI,CIKIDANG,CIKIDANG,9667.0,17.5,553.0,-6.904917130010767,106.6418730734745
JAWA BARAT,SUKABUMI,CIKIDANG,CICAREUH,5655.0,16.07,352.0,-6.895542758015488,106.68956449307052
JAWA BARAT,SUKABUMI,JAMPANG TENGAH,JAMPANG TENGAH,5557.0,8.9,625.0,-7.080210590423051,106.79457521525337
JAWA BARAT,SUKABUMI,CIKIDANG,TAMAN SARI,6462.0,11.13,580.0,-6.903373358668495,106.7068301065518
JAWA BARAT,SUKABUMI,CIKIDANG,SAMPORA,4372.0,7.81,560.0,-6.924606702718702,106.59895789471535
JAWA BARAT,SUKABUMI,CIKIDANG,NANGKAKONENG,5484.0,12.69,432.0,-6.86133004549984,106.65296990146027
JAWA BARAT,SUKABUMI,CIKIDANG,MEKARNANGKA,3489.0,10.55,331.0,-6.871567468337558,106.60865629655105
JAWA BARAT,SUKABUMI,CIKIDANG,CIJAMBE,3984.0,10.73,371.0,-6.927784510246946,106.62116416094331
JAWA BARAT,SUKABUMI,CIKIDANG,CIKARAE THOYYIBAH,3762.0,20.09,187.0,-6.882939353061073,106.57927042807148
JAWA BARAT,SUKABUMI,LENGKONG,LENGKONG,5843.0,30.84,189.0,-7.134742309353021,106.68220699316349
JAWA BARAT,SUKABUMI,LENGKONG,CILANGKAP,6905.0,35.49,195.0,-7.083412073607057,106.68192415620142
JAWA BARAT,KUNINGAN,DARMA,CIKUPA,2385.0,0.69,3463.0,-7.007418729017881,108.39326680619874
JAWA BARAT,SUKABUMI,LENGKONG,TEGALLEGA,7311.0,30.71,238.0,-7.149950134015418,106.71394910532361
JAWA BARAT,SUKABUMI,LENGKONG,NEGLASARI,5686.0,14.52,391.0,-7.1379025409794865,106.74707948043495
JAWA BARAT,SUKABUMI,LENGKONG,LANGKAPJAYA,6058.0,33.43,181.0,-7.082841276787784,106.63665449633392
JAWA BARAT,SUKABUMI,JAMPANG TENGAH,SINDANGRESMI,6716.0,17.19,391.0,-7.030242229897573,106.8059257327981
JAWA BARAT,SUKABUMI,JAMPANG TENGAH,PANUMBANGAN,5215.0,9.89,527.0,-7.049795095038499,106.82749779883414
JAWA BARAT,SUKABUMI,JAMPANG TENGAH,BOJONGTIPAR,6404.0,21.61,296.0,-7.085861938266945,106.76240326529401
JAWA BARAT,CIAMIS,CIMARAGAS,BEBER,2976.0,7.46,399.0,-7.370427638564878,108.42618193810765
JAWA BARAT,SUKABUMI,WARUNG KIARA,BOJONGKERTA,6196.0,6.64,933.0,-6.983260231706135,106.74421952657832
JAWA BARAT,SUKABUMI,WARUNG KIARA,GIRIJAYA,4962.0,12.01,413.0,-6.929872287413025,106.73360311657528
JAWA BARAT,SUKABUMI,WARUNG KIARA,SIRNAJAYA,4422.0,5.02,881.0,-6.999329866473118,106.71945326965829
JAWA BARAT,SUKABUMI,WARUNG KIARA,SUKAHARJA,5144.0,4.16,1236.0,-6.968271579237536,106.73697954061994
JAWA BARAT,SUKABUMI,WARUNG KIARA,KERTAMUKTI,2463.0,4.04,609.0,-6.999336603001218,106.74489701191571
JAWA BARAT,MAJALENGKA,SUKAHAJI,NANGGEWER,2096.0,1.8,1166.0,-6.7808473740138115,108.30502895418245
JAWA BARAT,SUKABUMI,WARUNG KIARA,TARISI,2370.0,2.64,899.0,-7.002723897028598,106.69515125575903
JAWA BARAT,SUKABUMI,CIKEMBAR,CIKEMBAR,13079.0,11.23,1164.0,-6.9681235850352214,106.79229981248163
JAWA BARAT,SUKABUMI,CIKEMBAR,CIMANGGU,9923.0,10.93,908.0,-6.9685375795596505,106.76852689413656
JAWA BARAT,SUKABUMI,CIKEMBAR,BOJONGKEMBAR,10325.0,12.74,810.0,-6.96416133256183,106.81138539562731
JAWA BARAT,MAJALENGKA,RAJAGALUH,CISETU,4555.0,1.4,3251.0,-6.789005679649484,108.32886871505441
JAWA BARAT,SUKABUMI,CIKEMBAR,SUKAMAJU,5586.0,9.91,564.0,-7.003419877058695,106.75507091423583
JAWA BARAT,SUKABUMI,CIKEMBAR,KERTARAHARJA,7230.0,3.8,1901.0,-6.983706980258516,106.83794834990904
JAWA BARAT,SUKABUMI,CIBADAK,KARANGTENGAH,16581.0,4.98,3333.0,-6.897768085189857,106.80842757717303
JAWA BARAT,SUKABUMI,CIBADAK,NEGLASARI,5964.0,10.62,561.0,-6.904767664514006,106.73190844015838
JAWA BARAT,SUKABUMI,CIBADAK,WARNAJATI,7071.0,7.58,932.0,-6.891412299790076,106.75990349447287
JAWA BARAT,SUKABUMI,CIBADAK,TENJOJAYA,6173.0,8.67,712.0,-6.913846904736298,106.7648817240404
JAWA BARAT,SUKABUMI,CIBADAK,BATUNUNGGAL,7552.0,2.2,3431.0,-6.904665123289472,106.8268198504432
JAWA BARAT,SUKABUMI,NAGRAK,BALEKAMBANG,7907.0,3.4,2326.0,-6.88210083874578,106.80286012551292
JAWA BARAT,SUKABUMI,CISAAT,SELAJAMBE,9969.0,2.52,3955.0,-6.889771178250326,106.88486549551054
JAWA BARAT,KUNINGAN,CIGUGUR,SUKAMULYA,3577.0,0.75,4797.0,-6.977395195200866,108.45953768040845
JAWA BARAT,SUKABUMI,NAGRAK,PAWENANG,5500.0,13.27,414.0,-6.818503444092536,106.86685632346625
JAWA BARAT,SUKABUMI,NAGRAK,NAGRAK UTARA,15588.0,7.31,2132.0,-6.848734345815975,106.80416144370727
JAWA BARAT,SUKABUMI,NAGRAK,BABAKAN PANJANG,4709.0,4.24,1109.0,-6.851105462001496,106.82693957105832
JAWA BARAT,SUKABUMI,NAGRAK,DARMAREJA,7282.0,6.36,1146.0,-6.865232191105398,106.83577958708668
JAWA BARAT,SUKABUMI,CISAAT,PADAASIH,9112.0,2.55,3568.0,-6.920295622413411,106.86750707323554
JAWA BARAT,SUKABUMI,NAGRAK,NAGRAK SELATAN,7466.0,2.13,3505.0,-6.866452980552752,106.80540463724579
JAWA BARAT,SUKABUMI,PARUNGKUDA,KOMPA,6413.0,1.8,3555.0,-6.815820336304181,106.75632032279543
JAWA BARAT,SUKABUMI,PARUNGKUDA,PONDOKKASO LANDEUH,11592.0,2.93,3959.0,-6.814925785383806,106.76892735712148
JAWA BARAT,SUKABUMI,PARUNGKUDA,BOJONGKOKOSAN,7208.0,1.54,4685.0,-6.831394848167528,106.76087656133558
JAWA BARAT,SUKABUMI,PARUNGKUDA,LANGEN SARI,6968.0,2.83,2463.0,-6.830565095863754,106.75004949441019
JAWA BARAT,SUKABUMI,BOJONGGENTENG,BOJONGGENTENG,9343.0,4.75,1967.0,-6.841894496903629,106.72762254854516
JAWA BARAT,SUKABUMI,BOJONGGENTENG,CIPANENGAH,5739.0,2.29,2504.0,-6.808514240899153,106.74012945393511
JAWA BARAT,SUKABUMI,CIDAHU,BABAKAN PARI,7098.0,2.23,3188.0,-6.78948822602004,106.76102886209864
JAWA BARAT,SUKABUMI,PARAKANSALAK,PARAKAN SALAK,8416.0,15.3,550.0,-6.773403160304427,106.70281951699552
JAWA BARAT,SUKABUMI,PARAKANSALAK,BOJONG LONGOK,7629.0,2.43,3134.0,-6.821304227791352,106.73074914695893
JAWA BARAT,SUKABUMI,PARAKANSALAK,SUKAKERSA,7667.0,7.98,961.0,-6.793109338658393,106.69650769490957
JAWA BARAT,KUNINGAN,CIGUGUR,CIPARI,4976.0,1.07,4634.0,-6.9564387196394115,108.46551194840225
JAWA BARAT,SUKABUMI,PARAKANSALAK,LEBAKSARI,7211.0,2.82,2555.0,-6.799940271746238,106.72158611834183
JAWA BARAT,SUKABUMI,CICURUG,NYANGKOWEK,7605.0,1.63,4652.0,-6.804878801590845,106.77735983426052
JAWA BARAT,SUKABUMI,CICURUG,PASAWAHAN,10563.0,6.11,1728.0,-6.7498487332724935,106.7608437515014
JAWA BARAT,SUKABUMI,CICURUG,CISAAT,9762.0,7.75,1260.0,-6.7517673942237115,106.74650515926663
JAWA BARAT,SUKABUMI,CICURUG,PURWASARI,10624.0,7.46,1425.0,-6.788365278434918,106.81514786829177
JAWA BARAT,SUKABUMI,CICURUG,CARINGIN,5571.0,1.6,3478.0,-6.785120033438884,106.76862126278719
JAWA BARAT,SUKABUMI,CICURUG,TENJOAYU,8031.0,2.11,3806.0,-6.774221243836846,106.79758110451853
JAWA BARAT,SUKABUMI,CICURUG,NANGGERANG,6571.0,7.92,830.0,-6.7797050548411,106.82219909561962
JAWA BARAT,SUKABUMI,CICANTAYAN,LEMBURSAWAH,10038.0,3.14,3197.0,-6.901317714347097,106.83618919602182
JAWA BARAT,SUKABUMI,CIDAHU,PONDOKASO TENGAH,6616.0,1.84,3594.0,-6.801925342281398,106.744709508374
JAWA BARAT,SUKABUMI,CIDAHU,TANGKIL,8604.0,3.11,2770.0,-6.777049345838192,106.75117783726431
JAWA BARAT,SUKABUMI,CIDAHU,JAYABAKTI,13311.0,3.64,3661.0,-6.787123058242491,106.73728009159753
JAWA BARAT,SUKABUMI,CIDAHU,GIRIJAYA,7502.0,5.1,1471.0,-6.75528531998765,106.73583177570787
JAWA BARAT,SUKABUMI,KALAPANUNGGAL,KALAPANUNGGAL,5668.0,5.29,1071.0,-6.833443755433237,106.657322860613
JAWA BARAT,KUNINGAN,CIGUGUR,CILEULEUY,4469.0,2.13,2100.0,-6.979966660502489,108.44789817370749
JAWA BARAT,SUKABUMI,KALAPANUNGGAL,MAKASARI,6809.0,5.58,1220.0,-6.831370614832287,106.68189591185823
JAWA BARAT,SUKABUMI,KALAPANUNGGAL,GUNUNGENDUT,8342.0,8.87,940.0,-6.811405856113801,106.68337549814089
JAWA BARAT,SUKABUMI,KABANDUNGAN,MEKAR JAYA,3655.0,4.27,855.0,-6.832040819072042,106.61816570950705
JAWA BARAT,SUKABUMI,KABANDUNGAN,CIANAGA,4891.0,17.69,276.0,-6.831484098692395,106.58589966921457
JAWA BARAT,SUKABUMI,KABANDUNGAN,CIPEUTEUY,7338.0,45.5,161.0,-6.758717288633679,106.58045564173517
JAWA BARAT,SUKABUMI,CISAAT,KUTASIRNA,4995.0,1.17,4255.0,-6.885563205407185,106.87905973573702
JAWA BARAT,SUKABUMI,WALURAN,WALURAN,4329.0,9.08,477.0,-7.225605192278479,106.59868596878607
JAWA BARAT,SUKABUMI,WALURAN,SUKAMUKTI,4072.0,7.61,535.0,-7.217468712718398,106.62230356622989
JAWA BARAT,SUKABUMI,WALURAN,CARINGINNUNGGAL,5385.0,11.62,464.0,-7.266242562713551,106.54173236099265
JAWA BARAT,SUKABUMI,NYALINDUNG,CIJANGKAR,5714.0,8.95,639.0,-6.9982519769596525,106.96045630989511
JAWA BARAT,SUKABUMI,JAMPANG KULON,MEKARJAYA,4532.0,8.56,529.0,-7.281167100631663,106.65011030940153
JAWA BARAT,SUKABUMI,JAMPANG KULON,JAMPANG KULON,2966.0,1.55,1916.0,-7.26316028997207,106.62559116574438
JAWA BARAT,SUKABUMI,JAMPANG KULON,CIKARANG,3384.0,4.94,685.0,-7.232916704764288,106.6361904338839
JAWA BARAT,SUKABUMI,JAMPANG KULON,BOJONG SARI,5659.0,9.34,606.0,-7.30323001614991,106.64271857710673
JAWA BARAT,SUKABUMI,JAMPANG KULON,NAGRAK SARI,6314.0,4.91,1287.0,-7.277273734207221,106.62137044407177
JAWA BARAT,SUKABUMI,JAMPANG KULON,CIPARAY,5442.0,4.54,1200.0,-7.293401141778674,106.60924807572732
JAWA BARAT,SUKABUMI,KALIBUNDER,CIMAHPAR,4715.0,19.6,241.0,-7.307258002874952,106.68713203917508
JAWA BARAT,SUKABUMI,CIEMAS,CIEMAS,5575.0,31.28,178.0,-7.159613119769892,106.52121842753375
JAWA BARAT,SUKABUMI,CIEMAS,CIBENDA,5396.0,10.83,498.0,-7.271416705863608,106.51145582219215
JAWA BARAT,SUKABUMI,CIEMAS,CIWARU,8807.0,10.59,832.0,-7.191600051185229,106.4771685275354
JAWA BARAT,SUKABUMI,CIEMAS,TAMANJAYA,6540.0,17.69,370.0,-7.226855942710769,106.5128465886601
JAWA BARAT,SUKABUMI,CIEMAS,SIDAMULYA,2542.0,20.09,127.0,-7.22857649822407,106.48278640520502
JAWA BARAT,SUKABUMI,KALIBUNDER,BOJONG,3415.0,7.75,441.0,-7.26292254616855,106.75635979536051
JAWA BARAT,SUKABUMI,CIEMAS,MEKARSAKTI,6151.0,44.95,137.0,-7.272114162075748,106.43136173625979
JAWA BARAT,SUKABUMI,KALIBUNDER,MEKARWANGI,2542.0,7.18,354.0,-7.281801514181306,106.68326943241
JAWA BARAT,SUKABUMI,SURADE,KADALEMAN,4899.0,11.81,415.0,-7.2994132913544405,106.55404482230688
JAWA BARAT,SUKABUMI,SURADE,CIPEUNDEUY,4226.0,11.18,378.0,-7.393956036996856,106.55387632261164
JAWA BARAT,SUKABUMI,SURADE,BUNIWANGI,10701.0,13.03,821.0,-7.379686393426199,106.54182001294527
JAWA BARAT,SUKABUMI,CISAAT,SUKAMANAH,10925.0,1.27,8609.0,-6.904949417184824,106.8972531556256
JAWA BARAT,SUKABUMI,SURADE,SUKATANI,3542.0,13.98,253.0,-7.39266292260781,106.57520338507992
JAWA BARAT,SUKABUMI,SURADE,KADEMANGAN,4252.0,5.21,817.0,-7.3435727741121415,106.58993141287648
JAWA BARAT,SUKABUMI,CIBITUNG,TALAGAMURNI,5798.0,4.49,1291.0,-7.312673116506096,106.60066156829676
JAWA BARAT,SUKABUMI,CIBITUNG,CIBODAS,4189.0,4.68,895.0,-7.32183757899778,106.63037022718123
JAWA BARAT,SUKABUMI,GUNUNG GURUH,GUNUNGGURUH,10314.0,4.04,2556.0,-6.952863134036669,106.89199595529084
JAWA BARAT,SUKABUMI,CIRACAP,GUNUNGBATU,5148.0,24.31,212.0,-7.308386645239606,106.42350059569458
JAWA BARAT,SUKABUMI,CIRACAP,PURWASEDAR,7871.0,21.97,358.0,-7.352172100716037,106.50138934670832
JAWA BARAT,SUKABUMI,CIRACAP,MEKARSARI,6112.0,39.42,155.0,-7.2987513114932225,106.47338276414598
JAWA BARAT,SUKABUMI,CIRACAP,UJUNG GENTENG,4857.0,13.84,351.0,-7.350757318615453,106.4255994759698
JAWA BARAT,SUKABUMI,GUNUNG GURUH,CIKUJANG,9082.0,3.87,2349.0,-6.941876585746483,106.89427937309895
JAWA BARAT,SUKABUMI,GUNUNG GURUH,SIRNARESMI,9589.0,6.05,1586.0,-6.965263488152644,106.85795926412564
JAWA BARAT,SUKABUMI,GUNUNG GURUH,KEBONMANGGU,6298.0,7.29,864.0,-6.950911650095512,106.87184981366184
JAWA BARAT,SUKABUMI,GUNUNG GURUH,CIBOLANG,8952.0,1.68,5325.0,-6.923646248782729,106.88067297850301
JAWA BARAT,SUKABUMI,CICANTAYAN,CIMAHI,9297.0,3.28,2831.0,-6.911702662773424,106.85855689272161
JAWA BARAT,SUKABUMI,CICANTAYAN,HEGARMANAH,6411.0,11.84,542.0,-6.924646197158791,106.81952173730458
JAWA BARAT,SUKABUMI,CICANTAYAN,SIKADAMAI,4639.0,3.44,1349.0,-6.938826442134862,106.8463144005604
JAWA BARAT,SUKABUMI,CISAAT,SUKARESMI,15668.0,3.29,4761.0,-6.895948974648292,106.9076675507273
JAWA BARAT,MAJALENGKA,ARGAPURA,SUKADANA,3069.0,2.79,1101.0,-6.900349335197086,108.33379486147759
JAWA BARAT,SUKABUMI,KADUDAMPIT,SUKAMANIS,6150.0,6.13,1003.0,-6.8463402141469025,106.91469641057026
JAWA BARAT,SUKABUMI,CARINGIN,CARINGIN KULON,4379.0,1.64,2674.0,-6.87780021463571,106.86484160103231
JAWA BARAT,MAJALENGKA,ARGAPURA,SADASARI,3507.0,1.48,2373.0,-6.896407401464071,108.31799986715514
JAWA BARAT,SUKABUMI,CARINGIN,CIJENGKOL,6477.0,3.34,1940.0,-6.886728331322908,106.84345300601407
JAWA BARAT,SUKABUMI,CARINGIN,MEKARJAYA,6474.0,2.44,2648.0,-6.8881668980032735,106.85508407932969
JAWA BARAT,SUKABUMI,KADUDAMPIT,SUKAMAJU,8080.0,12.51,646.0,-6.8293328030431075,106.94073312127453
JAWA BARAT,SUKABUMI,NYALINDUNG,BOJONGSARI,3275.0,10.28,318.0,-7.006862621049374,106.91472752828263
JAWA BARAT,SUKABUMI,KADUDAMPIT,CIKAHURIPAN,6997.0,15.9,440.0,-6.807570961764743,106.92753298272233
JAWA BARAT,SUKABUMI,CARINGIN,SUKAMULYA,4757.0,7.71,617.0,-6.818732909358607,106.9128022779969
JAWA BARAT,SUKABUMI,CARINGIN,CIKEMBANG,5243.0,6.64,789.0,-6.847460183315225,106.875836169321
JAWA BARAT,SUKABUMI,CIREUNGHAS,BENCOY,8100.0,10.96,739.0,-6.944106701911874,107.04516746178199
JAWA BARAT,SUKABUMI,SUKABUMI,SUNDAJAYA GIRANG,8424.0,11.1,759.0,-6.847398122459973,106.96722479560222
JAWA BARAT,SUKABUMI,CIREUNGHAS,CIKURUTUG,4499.0,6.86,656.0,-6.928052286300907,107.02475315001674
JAWA BARAT,SUKABUMI,SUKARAJA,PASIRHALANG,14743.0,2.82,5225.0,-6.9185952186719835,106.97239582556408
JAWA BARAT,CIANJUR,CIANJUR,SAYANG,34984.0,2.15,16239.0,-6.828982177080513,107.14382335349264
JAWA BARAT,SUKABUMI,SUKARAJA,LIMBANGAN,9083.0,4.24,2140.0,-6.89451817420155,106.97093916949932
JAWA BARAT,SUKABUMI,SUKARAJA,SELAWANGI,6283.0,2.55,2461.0,-6.9241365953524125,106.98380947626438
JAWA BARAT,SUKABUMI,SUKARAJA,MARGALUYU,6674.0,4.45,1500.0,-6.875533283753733,106.99380637011132
JAWA BARAT,SUKABUMI,KEBONPEDES,KEBONPEDES,7311.0,2.09,3503.0,-6.9353991249088995,106.97203447013086
JAWA BARAT,SUKABUMI,KEBONPEDES,CIKARET,5692.0,1.84,3096.0,-6.933223326519498,106.96287506103778
JAWA BARAT,SUKABUMI,KEBONPEDES,BOJONGSAWAH,7029.0,3.08,2281.0,-6.944331134031233,106.98098969836187
JAWA BARAT,SUKABUMI,CIREUNGHAS,CIREUNGHAS,9007.0,5.19,1735.0,-6.94428886395494,107.01992173450644
JAWA BARAT,SUKABUMI,CIREUNGHAS,CIPURUT,7628.0,3.77,2021.0,-6.9383169423785676,106.99432953103822
JAWA BARAT,SUKABUMI,SUKALARANG,SEMPLAK,5019.0,5.81,863.0,-6.912065055691288,107.01497126899194
